searge,name,side,desc
func_70832_p,getCreeperState,0,"Returns the current state of creeper, -1 is idle, 1 is 'in fuse'"
func_70835_c,becomeAngryAt,0,Causes this PigZombie to become angry at the supplied Entity (which will be a player).
func_70839_e,setBesideClimbableBlock,0,"Updates the WatchableObject (Byte) created in entityInit(), setting it to 0x01 if par1 is true or 0x00 if it is false."
func_70840_n,spiderScaleAmount,0,How large the spider should be scaled.
func_70841_p,isBesideClimbableBlock,0,Returns true if the WatchableObject (Byte) is 0x01 otherwise returns false. The WatchableObject is updated using setBesideClimableBlock.
func_70849_f,setPlayerCreated,0,
func_70850_q,isPlayerCreated,0,
func_70851_e,setHoldingRose,0,
func_70852_n,getVillage,0,
func_70853_p,getHoldRoseTick,0,
func_70854_o,getAttackTimer,0,
func_70873_a,setGrowingAge,0,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. With a negative value the Entity is considered a child."
func_70874_b,getGrowingAge,0,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. Don't confuse this with EntityLiving.getAge. With a negative value the Entity is considered a child."
func_70875_t,resetInLove,0,
func_70876_c,procreate,0,Creates a baby animal according to the animal type of the target at the actual position and spawns 'love' particles.
func_70877_b,isBreedingItem,0,"Checks if the parameter is an item which this animal can be fed to breed it (wheat, carrots or seeds depending on the animal type)"
func_70878_b,canMateWith,0,Returns true if the mob is currently able to mate with the specified mob.
func_70879_a,spawnBabyAnimal,0,This function is used when two same-species animals in 'love mode' breed to generate the new baby animal.
func_70880_s,isInLove,0,Returns if the entity is currently in 'love mode'.
func_70891_b,setFleeceColor,0,
func_70892_o,getSheared,0,returns true if a sheeps wool has been sheared
func_70893_e,setSheared,0,make a sheep sheared if set to true
func_70895_a,getRandomFleeceColor,0,This method is called when a sheep spawns in the world to select the color of sheep fleece.
func_70896_n,getFleeceColor,0,
func_70900_e,setSaddled,0,Set or remove the saddle of the pig.
func_70901_n,getSaddled,0,Returns true if the pig is saddled.
func_70902_q,getOwner,0,
func_70903_f,setTamed,0,
func_70904_g,setSitting,0,
func_70905_p,getOwnerName,0,
func_70906_o,isSitting,0,
func_70908_e,playTameEffect,0,"Play the taming effect, will either be hearts or smoke depending on status"
func_70909_n,isTamed,0,
func_70910_a,setOwner,0,
func_70912_b,setTameSkin,0,
func_70913_u,getTameSkin,0,
func_70915_j,getShadingWhileShaking,0,Used when calculating the amount of shading to apply while the wolf is shaking.
func_70916_h,setAngry,0,Sets whether this wolf is angry or not.
func_70917_k,getInterestedAngle,0,
func_70919_bu,isAngry,0,Determines whether this wolf is angry or not.
func_70920_v,getTailRotation,0,
func_70921_u,getWolfShaking,0,
func_70923_f,getShakeAngle,0,
func_70930_a,setRecipes,0,
func_70931_l_,getCustomer,0,
func_70932_a_,setCustomer,0,
func_70933_a,useRecipe,0,
func_70934_b,getRecipes,0,
func_70938_b,setProfession,0,
func_70939_f,setPlaying,0,
func_70940_q,isTrading,0,
func_70941_o,isMating,0,
func_70942_a,generateRandomParticles,0,par1 is the particleName
func_70943_c,getRandomCountForBlacksmithItem,0,
func_70944_b,getRandomCountForItem,0,"default to 1, and villagerStockList contains a min/max amount for each index"
func_70945_p,isPlaying,0,
func_70946_n,getProfession,0,
func_70947_e,setMating,0,
func_70948_a,addMerchantItem,0,each recipie takes a random stack from villagerStockList and offers it for 1 emerald
func_70949_b,addBlacksmithItem,0,
func_70950_c,addDefaultEquipmentAndRecipies,0,"based on the villagers profession add items, equipment, and recipies adds par1 random items to the list of things that the villager wants to buy. (at most 1 of each wanted type is added)"
func_70951_a,getRandomSizedStack,0,
func_70965_a,attackEntityFromPart,0,
func_70967_k,setNewTarget,0,Sets a new target for the flight AI. It can be a random coordinate or a nearby player.
func_70968_i,getBossHealth,0,Returns the health points of the dragon.
func_70969_j,updateDragonEnderCrystal,0,Updates the state of the enderdragon's current endercrystal.
func_70970_a,collideWithEntities,0,Pushes all entities inside the list away from the enderdragon.
func_70971_b,attackEntitiesInList,0,"Attacks all entities inside this list, dealing 5 hearts of damage."
func_70972_a,destroyBlocksInAABB,0,Destroys all blocks that aren't associated with 'The End' inside the given bounding box.
func_70973_b,simplifyAngle,0,Simplifies the value of a number by adding/subtracting 180 to the point that the number is between -180 and 180.
func_70974_a,getMovementOffsets,0,"Returns a double[3] array with movement offsets, used to calculate trailing tail/neck positions. [0] = yaw offset, [1] = y offset, [2] = unused, always 0. Parameters: buffer index offset, partial ticks."
func_70975_a,createEnderPortal,0,Creates the ender portal leading back to the normal world after defeating the enderdragon.
func_70996_bM,shouldHeal,0,Checks if the player's health is not full and not zero.
func_70997_bJ,getBedLocation,0,"Returns the location of the bed the player will respawn at, or null if the player has not slept in a bed."
func_70998_m,interactWith,0,
func_70999_a,wakeUpPlayer,0,Wake up the player if they're sleeping.
func_71000_j,addMovementStat,0,"Adds a value to a movement statistic field - like run, walk, swin or climb."
func_71001_a,onItemPickup,0,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
func_71002_c,displayGUIEnchantment,0,
func_71004_bE,respawnPlayer,0,
func_71005_bN,getInventoryEnderChest,0,Returns the InventoryEnderChest of this player.
func_71006_a,displayGUIDispenser,0,Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser
func_71007_a,displayGUIChest,0,Displays the GUI for interacting with a chest inventory. Args: chestInventory
func_71008_a,setItemInUse,0,"sets the itemInUse when the use item button is clicked. Args: itemstack, int maxItemUseDuration"
func_71009_b,onCriticalHit,0,Called when the player performs a critical hit on the Entity. Args: entity that was hit critically
func_71010_c,updateItemUse,0,Plays sounds and makes particles for item in use state
func_71011_bu,getItemInUse,0,returns the ItemStack containing the itemInUse
func_71012_a,joinEntityItemWithWorld,0,Joins the passed in entity item with the world. Args: entityItem
func_71014_a,displayGUIEditSign,0,Displays the GUI for editing a sign. Args: tileEntitySign
func_71015_k,addMountedMovementStat,0,"Adds a value to a mounted movement statistic field - by minecart, boat, or pig."
func_71016_p,sendPlayerAbilities,0,Sends the player's abilities to the server (if there is one).
func_71017_a,displayGUIBrewingStand,0,Displays the GUI for interacting with a brewing stand.
func_71018_a,sleepInBedAt,0,Attempts to have the player sleep in a bed at the specified location.
func_71019_a,dropPlayerItemWithRandomChoice,0,"Args: itemstack, flag"
func_71020_j,addExhaustion,0,increases exhaustion level by supplied amount
func_71021_b,dropPlayerItem,0,Args: itemstack - called when player drops an item stack that's not in his inventory (like items still placed in a workbench while the workbench'es GUI gets closed)
func_71022_a,alertWolves,0,"Called when the player attack or gets attacked, it's alert all wolves in the area that are owned by the player to join the attack or defend the player."
func_71023_q,addExperience,0,This method increases the player's current amount of experience.
func_71024_bL,getFoodStats,0,Returns the player's FoodStats object.
func_71025_t,getTranslator,0,
func_71026_bH,isPlayerFullyAsleep,0,Returns whether or not the player is asleep and the screen has fully faded.
func_71027_c,travelToDimension,0,Teleports the entity to another dimension. Params: Dimension number to teleport to
func_71028_bD,destroyCurrentEquippedItem,0,Destroys the currently equipped item from the player's inventory.
func_71029_a,triggerAchievement,0,Will trigger the specified trigger.
func_71030_a,displayGUIMerchant,0,
func_71033_a,setGameType,0,Sets the player's game mode and sends it to them.
func_71034_by,stopUsingItem,0,
func_71035_c,addChatMessage,0,Add a chat message to the player
func_71036_o,onItemUseFinish,0,"Used for when item use count runs out, ie: eating completed"
func_71037_bA,getScore,0,
func_71038_i,swingItem,0,Swings the item the player is holding.
func_71039_bw,isUsingItem,0,"Checks if the entity is currently using an item (e.g., bow, food, sword) by holding down the useItemButton"
func_71040_bB,dropOneItem,0,Called when player presses the drop item key
func_71041_bz,clearItemInUse,0,
func_71042_a,displayGUIFurnace,0,Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace
func_71043_e,canEat,0,
func_71044_o,collideWithPlayer,0,
func_71045_bC,getCurrentEquippedItem,0,Returns the currently being used item by the player.
func_71047_c,onEnchantmentCritical,0,
func_71048_c,displayGUIBook,0,Displays the GUI for interacting with a book.
func_71049_a,clonePlayer,0,Copies the values from the given player into this player if boolean par2 is true. Always clones Ender Chest Inventory.
func_71050_bK,xpBarCap,0,"This method returns the cap amount of experience that the experience bar can hold. With each level, the experience cap on the player's experience bar is raised by 10."
func_71051_bG,getBedOrientationInDegrees,0,Returns the orientation of the bed in degrees.
func_71052_bv,getItemInUseCount,0,Returns the item in use count
func_71053_j,closeScreen,0,sets current screen to null (used on escape buttons of GUIs)
func_71055_a,getCurrentPlayerStrVsBlock,0,Returns how strong the player is against the specified block at this moment
func_71056_a,verifyRespawnCoordinates,0,Ensure that a block enabling respawning exists at the specified coordinates and find an empty space nearby to spawn.
func_71057_bx,getItemInUseDuration,0,gets the duration for how long the current itemInUse has been in use
func_71058_b,displayGUIWorkbench,0,Displays the crafting GUI for a workbench.
func_71059_n,attackTargetEntityWithCurrentItem,0,Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity
func_71060_bI,getSleepTimer,0,
func_71061_d_,resetHeight,0,sets the players height back to normal after doing things like sleeping and dieing
func_71062_b,canHarvestBlock,0,Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary)
func_71063_a,setSpawnChunk,0,Defines a spawn coordinate to player spawn. Used by bed after the player sleep on it.
func_71064_a,addStat,0,Adds a value to a statistic field.
func_71065_l,isInBed,0,Checks if the player is currently in a bed
func_71110_a,sendContainerAndContentsToPlayer,0,
func_71111_a,sendSlotContents,0,"Sends the contents of an inventory slot to the client-side Container. This doesn't have to match the actual contents of that slot. Args: Container, slot number, slot contents"
func_71112_a,sendProgressBarUpdate,0,"Sends two ints to the client-side Container. Used for furnace burning time, smelting progress, brewing progress, and enchanting level. Normally the first int identifies which variable to update, and the second contains the new value. Both are truncated to shorts in non-local SMP."
