field_71281_E,lastSentPacketID,0,
field_71282_F,lastSentPacketSize,0,
field_71283_G,lastReceivedID,0,
field_71284_A,pvpEnabled,0,Indicates whether PvP is active on the server or not.
field_71285_B,allowFlight,0,Determines if flight is allowed or not.
field_71286_C,motd,0,The server MOTD string.
field_71287_L,worldName,0,
field_71288_M,isDemo,0,
field_71289_N,enableBonusChest,0,
field_71290_O,worldIsBeingDeleted,0,"If true, there is no need to save chunks or stop the server, because that is already being done."
field_71291_H,lastReceivedSize,0,
field_71292_I,serverKeyPair,0,
field_71293_J,serverOwner,0,Username of the server owner (for integrated servers)
field_71294_K,folderName,0,
field_71295_T,startProfiling,0,
field_71296_Q,serverIsRunning,0,
field_71297_P,texturePack,0,
field_71298_S,userMessage,0,
field_71299_R,timeOfLastWarning,0,"Set when warned for ""Can't keep up"", which triggers again after 15 seconds."
field_71300_f,sentPacketCountArray,0,
field_71301_g,sentPacketSizeArray,0,
field_71302_d,currentTask,0,The task the server is currently working on(and will output on outputPercentRemaining).
field_71303_e,percentDone,0,The percentage of the current task finished so far.
field_71304_b,theProfiler,0,
field_71305_c,worldServers,0,The server world instances.
field_71307_n,usageSnooper,0,The PlayerUsageSnooper instance.
field_71308_o,anvilFile,0,
field_71309_l,mcServer,0,Instance of Minecraft Server.
field_71310_m,anvilConverterForAnvilFile,0,
field_71311_j,tickTimeArray,0,
field_71312_k,timeOfLastDimensionTick,0,Stats are [dimension][tick%100] system.nanoTime is stored.
field_71313_h,receivedPacketCountArray,0,
field_71314_i,receivedPacketSizeArray,0,
field_71315_w,tickCounter,0,Incremented every tick.
field_71316_v,serverStopped,0,Indicates to other classes that the server is safely stopped.
field_71317_u,serverRunning,0,Indicates whether the server is running or not. Set to false to initiate a shutdown.
field_71318_t,serverConfigManager,0,The ServerConfigurationManager instance.
field_71319_s,serverPort,0,The server's port.
field_71320_r,hostname,0,The server's hostname.
field_71321_q,commandManager,0,
field_71322_p,tickables,0,Collection of objects to update every tick. Type: List<IUpdatePlayerListBox>
field_71323_z,canSpawnNPCs,0,
field_71324_y,canSpawnAnimals,0,True if the server has animals turned on.
field_71325_x,onlineMode,0,True if the server is in online mode.
field_71335_s,guiIsEnabled,0,
field_71336_r,networkThread,0,
field_71337_q,gameType,0,
field_71338_p,canSpawnStructures,0,
field_71339_n,theRConThreadMain,0,
field_71340_o,settings,0,
field_71341_l,pendingCommandList,0,
field_71342_m,theRConThreadQuery,0,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71347_n,theServerListeningThread,0,Instance of IntegratedServerListenThread.
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,The Minecraft instance.
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71413_E,statFileWriter,0,Stat file writer
field_71414_F,isTakingScreenshot,0,Makes sure it doesn't keep taking screenshots when both buttons are down.
field_71415_G,inGameHasFocus,0,Does the actual gameplay have focus. If so then mouse and keys will effect the player instead of menus.
field_71416_A,sndManager,0,
field_71417_B,mouseHelper,0,Mouse helper instance.
field_71418_C,texturePackList,0,The TexturePackLister used by this instance of Minecraft...
field_71419_L,debugUpdateTime,0,Approximate time (in ms) of last update to debug string
field_71420_M,fpsCounter,0,holds the current fps
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,The profiler instance
field_71425_J,running,0,Set to true to keep the game loop running. Set to false by shutdown() to allow the game loop to exit cleanly.
field_71426_K,debug,0,String that shows the debug information
field_71427_U,usageSnooper,0,Instance of PlayerUsageSnooper.
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,Mouse left click counter
field_71430_V,downloadResourcesThread,0,Reference to the download resources thread.
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,Set to 'this' in Minecraft constructor; used by some settings get methods
field_71433_S,crashReporter,0,Instance of CrashReport.
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,Display height
field_71436_X,tempDisplayWidth,0,Display width
field_71437_Z,theIntegratedServer,0,Instance of IntegratedServer.
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,A 10MiB preallocation to ensure the heap is reasonably sized.
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,The RenderEngine instance used by Minecraft
field_71447_l,mcCanvas,0,
field_71448_m,hideQuitButton,0,a boolean to hide a Quit button from the main menu
field_71449_j,session,0,
field_71450_k,minecraftUri,0,
field_71451_h,renderViewEntity,0,"The Entity from which the renderer determines the render viewpoint. Currently is always the parent Minecraft class's 'thePlayer' instance. Modification of its location, rotation, or other settings at render time will modify the camera likewise, with the caveat of triggering chunk rebuilds as it moves, making it unsuitable for changing the viewpoint mid-render."
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,Skip render world
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,Join player counter
field_71458_u,guiAchievement,0,Gui achievement
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,The GuiScreen that's being displayed at the moment.
field_71463_am,minecraftDir,0,The working dir (OS specific) for minecraft
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,Profiler currently displayed in the debug screen pie chart
field_71466_p,fontRenderer,0,The font renderer used for displaying and measuring text.
field_71467_ac,rightClickDelayTimer,0,"When you place a block, it's set to 6, decremented once per tick, when it's 0, you can place another block."
field_71468_ad,refreshTexturePacksScheduled,0,"Checked in Minecraft's while(running) loop, if true it's set to false and the textures refreshed."
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,"This is set to fpsCounter every debug screen update, and is shown on the debug screen. It's also sent as part of the usage snooping."
field_71473_z,mcApplet,0,
field_71474_y,gameSettings,0,The game settings that currently hold effect.
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,The ray trace hit that the mouse is over.
field_71477_af,serverPort,0,
field_71478_O,mainFrame,0,"Reference to the main frame, in this case, the applet window itself."
field_71481_b,mc,0,Reference to the Minecraft object.
field_71482_c,mcThread,0,Reference to the Minecraft main thread.
field_71483_a,mcCanvas,0,Reference to the applet canvas.
field_71486_a,theCrashReport,0,Reference to the CrashReport object.
field_71488_a,theCrashReport,0,Reference to the CrashReport object.
field_71490_a,theCrashReport,0,Reference to the CrashReport object.
field_71492_a,theCrashReport,0,Reference to the CrashReport object.
field_71494_a,theCrashReport,0,Reference to the CrashReport object.
field_71496_a,theCrashReport,0,Reference to the CrashReport object.
field_71510_d,crashReportFile,0,File of crash report.
field_71511_b,cause,0,"The Throwable that is the ""cause"" for this crash and Crash Report."
field_71512_c,crashReportSections,0,Holds the keys and values of all crash report sections.
field_71513_a,description,0,Description of the crash report.
field_71533_a,theAdmin,0,
field_71545_a,IPv4Pattern,0,
field_71550_b,startTicks,0,The number of ticks when debugging started.
field_71551_a,startTime,0,Time the debugging started in milliseconds.
field_71561_b,commandSet,0,The set of ICommand objects currently loaded.
field_71562_a,commandMap,0,Map of Strings to the ICommand objects they represent
field_71567_b,allowedCharactersArray,0,Array of the special characters that are allowed in any text drawing of Minecraft.
field_71568_a,allowedCharacters,0,This String have the characters allowed in any text drawing of minecraft.
field_71572_b,posY,0,the y coordinate
field_71573_c,posZ,0,the z coordinate
field_71574_a,posX,0,
field_71576_a,theReportedExceptionCrashReport,0,Instance of CrashReport.
field_71577_f,rotateRight,0,Maps a direction to that to the right of it.
field_71578_g,rotateLeft,0,Maps a direction to that to the left of it.
field_71579_d,facingToDirection,0,Maps a Facing value (3D) to a Direction value (2D).
field_71580_e,rotateOpposite,0,Maps a direction to that opposite of it.
field_71581_b,offsetZ,0,
field_71582_c,directionToFacing,0,Maps a Direction value (2D) to a Facing value (3D).
field_71583_a,offsetX,0,
field_71584_h,bedDirection,0,
field_71585_d,offsetsZForSide,0,gives the offset required for this axis to get the block at that side.
field_71586_b,offsetsXForSide,0,gives the offset required for this axis to get the block at that side.
field_71587_c,offsetsYForSide,0,gives the offset required for this axis to get the block at that side.
field_71588_a,oppositeSide,0,Converts a side to the opposite side. This is the same as XOR'ing it with 1.
field_71589_f,bc_pbe_sha512,0,
field_71590_g,bc_pbe_sha224,0,
field_71591_d,bc_pbe_sha256,0,
field_71592_e,bc_pbe_sha384,0,
field_71593_b,bc_pbe,0,
field_71594_c,bc_pbe_sha1,0,
field_71595_a,bc,0,
field_71596_n,bc_pbe_sha1_pkcs12_aes256_cbc,0,
field_71597_o,bc_pbe_sha256_pkcs12_aes128_cbc,0,
field_71598_l,bc_pbe_sha1_pkcs12_aes128_cbc,0,
field_71599_m,bc_pbe_sha1_pkcs12_aes192_cbc,0,
field_71600_j,bc_pbe_sha256_pkcs5,0,
field_71601_k,bc_pbe_sha256_pkcs12,0,
field_71602_h,bc_pbe_sha1_pkcs5,0,
field_71603_i,bc_pbe_sha1_pkcs12,0,
field_71604_q,bc_pbe_sha256_pkcs12_aes256_cbc,0,
field_71605_p,bc_pbe_sha256_pkcs12_aes192_cbc,0,
field_71610_b,cache,0,
field_71611_a,identifier,0,
field_71613_D,digestAlgorithm,0,
field_71614_E,md2,0,
field_71615_F,md4,0,
field_71616_G,md5,0,
field_71617_A,encryptionAlgorithm,0,
field_71618_B,des_EDE3_CBC,0,
field_71619_C,RC2_CBC,0,
field_71620_L,id_hmacWithSHA512,0,
field_71621_M,data,0,
field_71622_N,signedData,0,
field_71623_O,envelopedData,0,
field_71624_H,id_hmacWithSHA1,0,
field_71625_I,id_hmacWithSHA224,0,
field_71626_J,id_hmacWithSHA256,0,
field_71627_K,id_hmacWithSHA384,0,
field_71628_U,pkcs_9_at_unstructuredName,0,
field_71629_T,pkcs_9_at_emailAddress,0,
field_71630_W,pkcs_9_at_messageDigest,0,
field_71631_V,pkcs_9_at_contentType,0,
field_71632_Q,digestedData,0,
field_71633_P,signedAndEnvelopedData,0,
field_71634_S,pkcs_9,0,
field_71635_R,encryptedData,0,
field_71636_Y,pkcs_9_at_counterSignature,0,
field_71637_X,pkcs_9_at_signingTime,0,
field_71638_Z,pkcs_9_at_challengePassword,0,
field_71639_f,sha1WithRSAEncryption,0,
field_71640_g,srsaOAEPEncryptionSET,0,
field_71641_d,md4WithRSAEncryption,0,
field_71642_e,md5WithRSAEncryption,0,
field_71643_b,rsaEncryption,0,
field_71644_c,md2WithRSAEncryption,0,
field_71645_a,pkcs_1,0,
field_71646_n,sha512WithRSAEncryption,0,
field_71647_o,sha224WithRSAEncryption,0,
field_71648_l,sha256WithRSAEncryption,0,
field_71649_m,sha384WithRSAEncryption,0,
field_71650_j,id_pSpecified,0,
field_71651_k,id_RSASSA_PSS,0,
field_71652_h,id_RSAES_OAEP,0,
field_71653_i,id_mgf1,0,
field_71654_w,pbeWithSHA1AndDES_CBC,0,
field_71655_v,pbeWithMD5AndRC2_CBC,0,
field_71656_u,pbeWithMD5AndDES_CBC,0,
field_71657_t,pbeWithMD2AndRC2_CBC,0,
field_71658_s,pbeWithMD2AndDES_CBC,0,
field_71659_r,pkcs_5,0,
field_71660_q,dhKeyAgreement,0,
field_71661_p,pkcs_3,0,
field_71662_z,id_PBKDF2,0,
field_71663_y,id_PBES2,0,
field_71664_x,pbeWithSHA1AndRC2_CBC,0,
field_71665_bw,pbewithSHAAnd40BitRC2_CBC,0,
field_71666_bv,pbeWithSHAAnd40BitRC2_CBC,0,
field_71667_by,id_alg_CMSRC2wrap,0,
field_71668_bx,id_alg_CMS3DESwrap,0,
field_71669_bs,pbeWithSHAAnd3_KeyTripleDES_CBC,0,
field_71670_br,pbeWithSHAAnd40BitRC4,0,
field_71671_bu,pbeWithSHAAnd128BitRC2_CBC,0,
field_71672_bt,pbeWithSHAAnd2_KeyTripleDES_CBC,0,
field_71673_bn,secretBag,0,
field_71674_bo,safeContentsBag,0,
field_71675_bp,pkcs_12PbeIds,0,
field_71676_bq,pbeWithSHAAnd128BitRC4,0,
field_71677_bj,keyBag,0,
field_71678_bk,pkcs8ShroudedKeyBag,0,
field_71679_bl,certBag,0,
field_71680_bm,crlBag,0,
field_71681_bf,id_spq_ets_uri,0,
field_71682_bg,id_spq_ets_unotice,0,
field_71683_bh,pkcs_12,0,
field_71684_bi,bagtypes,0,
field_71685_bb,id_aa_sigPolicyId,0,
field_71686_bc,id_aa_commitmentType,0,
field_71687_bd,id_aa_signerLocation,0,
field_71688_be,id_aa_otherSigCert,0,
field_71689_aZ,id_aa_ets_certCRLTimestamp,0,
field_71690_aY,id_aa_ets_escTimeStamp,0,
field_71691_aR,id_aa_ets_signerAttr,0,
field_71692_aQ,id_aa_ets_signerLocation,0,
field_71693_aT,id_aa_ets_contentTimestamp,0,
field_71694_aS,id_aa_ets_otherSigCert,0,
field_71695_aV,id_aa_ets_revocationRefs,0,
field_71696_aU,id_aa_ets_certificateRefs,0,
field_71697_aX,id_aa_ets_revocationValues,0,
field_71698_aW,id_aa_ets_certValues,0,
field_71699_aI,id_aa_contentReference,0,
field_71700_aJ,id_aa_encrypKeyPref,0,
field_71701_aK,id_aa_signingCertificate,0,
field_71702_aL,id_aa_signingCertificateV2,0,
field_71703_aM,id_aa_contentIdentifier,0,
field_71704_aN,id_aa_signatureTimeStampToken,0,
field_71705_aO,id_aa_ets_sigPolicyId,0,
